Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
Union Sportive Arlequins Perpignanais,Samoa,,https://www.allrugby.com/joueurs/seilala-lam-5092.html,Seilala LAM,Talonneur,36,18/02/1989,,110,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/victor-montgaillard-9847.html,Victor MONTGAILLARD,Talonneur,23,16/07/2002,,108,JIFF Formé(8),PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/adrien-warion-7647.html,Adrien WARION,2ème ligne,24,07/01/2001,,115,JIFF(8),PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/mathieu-tanguy-2542.html,Mathieu TANGUY,2ème ligne,29,05/06/1996,,117,JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Afrique du sud,,https://www.allrugby.com/joueurs/jaco-van-tonder-5568.html,Jaco VAN TONDER,3ème ligne,27,08/03/1998,,118,JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Ecosse,,https://www.allrugby.com/joueurs/jamie-ritchie-4245.html,Jamie RITCHIE,3ème ligne,29,16/08/1996,,110,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Argentine,,https://www.allrugby.com/joueurs/joaquin-oviedo-12092.html,Joaquín OVIEDO,3ème ligne,24,17/07/2001,,113,JIFF Formé(8),PRO,2028,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/lucas-velarte-5569.html,Lucas VELARTE,3ème ligne,26,24/10/1998,,108,JIFF Formé(8),PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/mahamadou-diaby-1262.html,Mahamadou DIABY,3ème ligne,35,15/08/1990,,110,JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/matteo-le-corvec-8378.html,Mattéo LE CORVEC,3ème ligne,24,04/01/2001,,113,JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/max-hicks-12580.html,Max HICKS,3ème ligne,26,15/09/1999,,112,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/noe-della-schiava-12052.html,Noé DELLA SCHIAVA,3ème ligne,23,28/02/2002,,95,JIFF(8),PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/patrick-sobela-2547.html,Patrick SOBÉLA,3ème ligne,33,12/08/1992,,105,JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Fidji,,https://www.allrugby.com/joueurs/peceli-yato-2051.html,Peceli YATO,3ème ligne,32,17/01/1993,,120,JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Géorgie,,https://www.allrugby.com/joueurs/gela-aprasidze-5464.html,Gela APRASIDZE,Mêlée,27,14/01/1998,,76,JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Afrique du sud,,https://www.allrugby.com/joueurs/james-hall-4520.html,James HALL,Mêlée,29,02/01/1996,,88,JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/tom-ecochard-1273.html,Tom ECOCHARD,Mêlée,32,14/12/1992,,85,JIFF Formé(8),PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/antoine-aucagne-10901.html,Antoine AUCAGNE,Ouverture,25,11/04/2000,,80,JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Australie,,https://www.allrugby.com/joueurs/jake-mcintyre-5475.html,Jake MCINTYRE,Ouverture,31,28/04/1994,,88,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Italie,,https://www.allrugby.com/joueurs/tommy-allan-1270.html,Tommaso ALLAN,Ouverture,32,26/04/1993,,93,JIFF,PRO,2026 +1,,TABLE PROS
Union Sportive Arlequins Perpignanais,Afrique du sud,,https://www.allrugby.com/joueurs/tristan-tedder-4660.html,Tristan TEDDER,Ouverture,29,17/04/1996,,88,JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Fidji,,https://www.allrugby.com/joueurs/alifereti-duguivalu-5910.html,Alivereti DUGUIVALU,Centre,28,21/07/1997,,85,JIFF Formé(8),PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/duncan-paia-aua-6664.html,Duncan PAIA'AUA,Centre,30,20/01/1995,,92,NON JIFF,PRO,2027,,TABLE PROS
